2.685800000000000000e+04
2.864500000000000000e+04
3.408200000000000000e+04
2.633300000000000000e+04
2.529600000000000000e+04
3.526000000000000000e+04
3.078400000000000000e+04
3.537400000000000000e+04
2.849400000000000000e+04
2.459200000000000000e+04
2.955400000000000000e+04
3.123000000000000000e+04
2.591500000000000000e+04
3.312300000000000000e+04
2.599100000000000000e+04
2.668000000000000000e+04
2.742600000000000000e+04
3.178100000000000000e+04
3.276500000000000000e+04
2.425900000000000000e+04
3.403600000000000000e+04
2.568400000000000000e+04
3.122700000000000000e+04
3.431100000000000000e+04
2.508900000000000000e+04
3.731600000000000000e+04
3.005400000000000000e+04
2.542200000000000000e+04
2.712000000000000000e+04
4.720700000000000000e+04
2.373500000000000000e+04
2.672100000000000000e+04
3.073800000000000000e+04
2.602900000000000000e+04
2.634400000000000000e+04
2.764300000000000000e+04
2.951200000000000000e+04
3.136500000000000000e+04
2.987100000000000000e+04
3.234700000000000000e+04
2.523700000000000000e+04
2.519700000000000000e+04
2.793800000000000000e+04
2.485300000000000000e+04
2.634900000000000000e+04
2.767500000000000000e+04
2.621400000000000000e+04
2.835500000000000000e+04
3.446200000000000000e+04
2.741700000000000000e+04
3.047000000000000000e+04
3.830300000000000000e+04
3.402900000000000000e+04
2.772100000000000000e+04
2.911700000000000000e+04
3.098200000000000000e+04
2.605100000000000000e+04
3.252900000000000000e+04
3.534500000000000000e+04
4.302400000000000000e+04
2.691600000000000000e+04
3.441000000000000000e+04
3.274300000000000000e+04
2.432500000000000000e+04
2.489300000000000000e+04
6.216500000000000000e+04
2.626200000000000000e+04
2.889500000000000000e+04
2.907400000000000000e+04
2.897100000000000000e+04
2.926400000000000000e+04
3.116700000000000000e+04
4.777400000000000000e+04
3.025300000000000000e+04
2.430900000000000000e+04
3.125000000000000000e+04
3.314700000000000000e+04
2.953100000000000000e+04
3.413800000000000000e+04
2.649500000000000000e+04
2.789000000000000000e+04
4.551200000000000000e+04
2.985000000000000000e+04
4.147800000000000000e+04
3.883100000000000000e+04
2.922100000000000000e+04
2.925400000000000000e+04
2.777400000000000000e+04
3.041200000000000000e+04
2.987400000000000000e+04
2.553200000000000000e+04
4.311000000000000000e+04
2.846000000000000000e+04
2.936200000000000000e+04
3.280300000000000000e+04
3.307600000000000000e+04
2.854900000000000000e+04
2.694200000000000000e+04
3.251100000000000000e+04
3.007600000000000000e+04
